"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 09, 2017","8,221.18","8,265.92","8,276.41","8,203.36","-","-0.54%"
"Nov 08, 2017","8,265.92","8,298.74","8,298.74","8,252.96","-","-0.40%"
"Nov 07, 2017","8,298.74","8,239.12","8,301.02","8,239.12","-","0.72%"
"Nov 06, 2017","8,239.12","8,255.82","8,320.95","8,227.04","-","-0.20%"
"Nov 03, 2017","8,255.82","8,253.52","8,289.70","8,226.21","-","0.03%"
"Nov 02, 2017","8,253.52","8,272.20","8,283.96","8,248.25","-","-0.23%"
"Nov 01, 2017","8,272.20","8,272.87","8,318.87","8,252.83","-","-0.01%"
"Oct 31, 2017","8,272.87","8,265.20","8,317.62","8,244.20","-","0.09%"
"Oct 30, 2017","8,265.20","8,196.15","8,324.97","8,196.15","-","0.84%"
"Oct 27, 2017","8,196.15","8,173.13","8,249.91","8,173.13","-","0.28%"
"Oct 26, 2017","8,173.13","8,205.83","8,205.83","8,168.82","-","-0.40%"
"Oct 25, 2017","8,205.83","8,186.35","8,228.29","8,186.35","-","0.24%"
